t,px,py,pz
0.0,-0.19505480263972852,0.14918917555532468,0.2065408936583486
0.05004429817199707,-0.1939799966510749,0.14962289191567468,0.20502875662938524
0.10202336311340332,-0.19250196937308328,0.1498905180481416,0.20435332381019689
0.1519918441772461,-0.19138369713171755,0.15069823814405928,0.20296782185680373
0.2559502124786377,-0.19024210876401992,0.1503869910668182,0.1996164927924755
0.30599546432495117,-0.1895920598083376,0.14962532382518767,0.19850932877180405
0.35598206520080566,-0.18880195971674396,0.15067041829698505,0.19692217362582498
0.40609121322631836,-0.18785905718052343,0.15029432900948927,0.19613694857259467
0.457960844039917,-0.18664486177052786,0.15047888979952867,0.19560473515056775
0.5099592208862305,-0.18493981331502574,0.1496120613704089,0.19566877178030806
0.5599944591522217,-0.18236419243057334,0.14765036348478094,0.1963655384584314
0.6119515895843506,-0.1784781292893386,0.14602103113045228,0.1972497968595055
0.6639518737792969,-0.17407284193454986,0.14365574396038383,0.19883691945574788
0.7139880657196045,-0.16817452169228453,0.14067887815260025,0.20172875373710308
0.7639567852020264,-0.1625160100907591,0.13716272549786912,0.20369377676178013
0.8159561157226562,-0.15708527711788234,0.13347423838638411,0.2066105487719212
0.8659923076629639,-0.1507115628471145,0.12942710217407918,0.2090456638886895
0.9159810543060303,-0.14475965919113665,0.12453927155553361,0.2097182928128889
0.9661924839019775,-0.13855802668503203,0.12033172007133046,0.21012255726897555
1.018047571182251,-0.13164920386469658,0.11481950057923734,0.2094676165227527
1.0681700706481934,-0.12574638831296736,0.10756187350785769,0.2108466907739439
1.1199951171875,-0.12061693336464208,0.10186797914955736,0.21068719164295402
1.1720504760742188,-0.1155832293759177,0.09551301619570592,0.2104946635939371
1.223989486694336,-0.1111057237544959,0.08992800323772929,0.21083932359959778
1.274000644683838,-0.10674981760694369,0.08421998687341412,0.20968754563888115
1.323998212814331,-0.1023752675441516,0.07864425401107582,0.20835234553618598
1.376013994216919,-0.09828300148538383,0.07233649289991677,0.20666181598634137
1.4279935359954834,-0.09355814636508808,0.06631826465202434,0.20478707052608836
1.4781858921051025,-0.08938505243485095,0.061792591976815345,0.20340005348717205
1.5301640033721924,-0.08491641951392581,0.055245908860033305,0.20176685202692324
1.5822064876556396,-0.08013711761749254,0.05059346006484998,0.19969784120258205
1.634216547012329,-0.07574450460323967,0.04490449510303479,0.19770315676672856
1.6861674785614014,-0.07064124370447944,0.04139514321192095,0.19563070142343175
1.7379889488220215,-0.06462351340536276,0.03688815524097579,0.19368161756469326
1.7900116443634033,-0.05904863163461327,0.034434561749220466,0.19246059278792416
1.8420047760009766,-0.05252372040293518,0.031745760746969165,0.19006687989667825
1.8919651508331299,-0.04661357154613688,0.029741034921404313,0.18765548341492488
1.9439949989318848,-0.04045988865670136,0.028133661863149098,0.18531666292353288
1.9939677715301514,-0.03390742714125805,0.028648471171211623,0.18238045467069952
2.04396653175354,-0.02707513747987167,0.028020314504141927,0.17950666853483044
2.094041585922241,-0.02030393796303165,0.028252251106565346,0.17764705434859207
2.1441242694854736,-0.0133742661561016,0.028495594833323687,0.17589705679375123
2.196165084838867,-0.006701982814512286,0.02767683528093484,0.17279888152119505
2.2461562156677246,-0.0017857776869223407,0.02694796964155896,0.1692264986733647
2.298004150390625,0.0032210521632676237,0.025981706196684995,0.16639344764567388
2.350006341934204,0.006450281779552647,0.02442378524241101,0.16421101181997766
2.3999972343444824,0.008635053626217637,0.02301472209819802,0.15895812452332336
2.4520280361175537,0.009062992228241695,0.021701611111022173,0.15416036477509398
2.502000570297241,0.008212595107552234,0.020609924740754765,0.14683855902882958
2.5520992279052734,0.007789677590646749,0.01920954745884282,0.1413027057897296
2.6039934158325195,0.006529634724506295,0.018448327977735907,0.13476107449134456
2.654034376144409,0.005493504902273294,0.01745301180973785,0.12744413654927234
2.7059926986694336,0.004887520333142437,0.016924556527386253,0.12251188881244746
2.7560386657714844,0.003979855449628866,0.016003460220157556,0.11796573069079586
2.80617618560791,0.0031979039762983774,0.014989888705732951,0.11274551842118008
2.8561906814575195,0.0026036855787383573,0.013860674756028535,0.10797286290398955
2.9080002307891846,0.0022487009779403877,0.013973294444627915,0.10281476835186987
2.959994077682495,0.0019787979781897835,0.013474259379695708,0.09811127381311469
3.011990785598755,0.0013617034869162215,0.013139611638173537,0.09332466364596337
3.062002420425415,0.0012963484778816259,0.013571743273958409,0.08940300571022641
3.114000082015991,0.0009824327522951481,0.012766139047855507,0.08525637532358477
3.1640021800994873,0.0008365734482864706,0.012568259172185042,0.08046804436650623
3.2160303592681885,0.00020806580930665675,0.0119037309576282,0.07573193871533368
3.2680115699768066,-0.0006782713265793827,0.011337881455499993,0.07122586025949296
3.3180549144744873,-0.0010914277885272217,0.011462245606283367,0.06805448260324509
3.368204116821289,-0.0014985347888747391,0.010469362988027364,0.06451410800883006
3.4201107025146484,-0.0018245166715378236,0.01033234919602824,0.060965302389761944
3.4702985286712646,-0.002507501538290713,0.009063135928646548,0.05755645390614783
3.5220532417297363,-0.0027017417788126608,0.00952221811576523,0.054679615369485624
3.5740082263946533,-0.0029977392730073937,0.007729535348563937,0.05039466809432813
3.6259968280792236,-0.0029470198953236437,0.0066878621319307885,0.04614152796100335
3.6759984493255615,-0.0024292006762065554,0.005935279408760874,0.04167940101915113
3.7260055541992188,-0.002140048486729107,0.004716366223073143,0.037359376067231054
3.7780113220214844,-0.0019950956237053674,0.003126914867546765,0.03294188558184796
3.8300182819366455,-0.0017128030721702547,0.002585616805955121,0.028771411331169228
3.8820297718048096,-0.0015237394967051454,0.0013926904500839443,0.025625152393122352
3.9340128898620605,-0.0013829141872812034,-0.0001704742927086389,0.02182430502102184
3.983994483947754,-0.0013928201279900243,-0.0005141885394051027,0.018426953885348096
4.034029483795166,-0.0012392578569973,-0.0005905090092236942,0.01519903729343719
4.084133625030518,-0.001061976098738926,-0.00080635183790978,0.011862401489444618
4.136003494262695,-0.000561490296305811,-0.0006133622490087365,0.009528164133442374
4.186002969741821,-4.683167483743311e-05,-0.0006694185605546632,0.007636728893124833
4.238036632537842,0.0003500710622579284,-0.0005046980133553425,0.006106702236038486
4.288015365600586,0.0005089074318642695,-0.0005767486656863274,0.00472322783596657
4.338001489639282,0.0007507639112480646,-0.0003984700408391495,0.0034409811278700575
4.389974355697632,0.0007662104226004995,-0.00040491168900130825,0.002365139369109981
4.439995527267456,0.0007909500788976231,-0.00018354647359933307,0.0011158272017239845
4.491958379745483,0.0008452369200631082,0.00019412325936452035,-7.801575881472012e-05
4.544001579284668,0.00026272045088782114,0.0002579615933782642,-0.0001308773165931143
4.593971014022827,0.0,0.0,0.0
