t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,-0.1666713586644485,-0.08559200373102638,0.31102014149314383,0.0,0.0,-0.0,0.0,0.0,-0.0
0.1,-0.16651409664003097,-0.08551124377389546,0.3107266798121582,0.004604195282588568,0.0023644272355101033,-0.008591742934883817,0.08758131984174782,0.044976297755842734,-0.16343272598009348
0.2,-0.1655024335415597,-0.0849917167694194,0.3088388473582127,0.016659778993800695,0.00855542234263686,-0.03108828572237249,0.14946809044702963,0.07675747925573485,-0.2789176677508006
0.30000000000000004,-0.16301530005360906,-0.08371448029348229,0.3041976863601069,0.03372939277235733,0.01732131024280575,-0.06294135115113847,0.18830224306319618,0.09670027544008714,-0.3513848495043432
0.4,-0.15866215304064457,-0.08147897577512357,0.2960744166468118,0.053639871381714437,0.027546088951483316,-0.10009566442907634,0.206725708937598,0.10616141724931027,-0.38576429543294233
0.5,-0.15225655623454948,-0.07818946118713402,0.2841211354055478,0.07448224271006314,0.038249429578177195,-0.13898895318330293,0.20738041931758594,0.10649763562381509,-0.38698602972881996
0.6000000000000001,-0.14378976092215107,-0.07384144373665155,0.2683215169398627,0.09461172777032953,0.04858667632643608,-0.176551947460157,0.19290830545051046,0.09906566150401222,-0.35998007658419723
0.7000000000000001,-0.1334042866327473,-0.06850811255575723,0.24894151242770923,0.11264774070017478,0.057848846493849734,-0.21020837972519968,0.16595129858372248,0.08522222583031254,-0.3096764601912962
0.8,-0.12136750182563331,-0.062326771392071025,0.22648004967952284,0.12747388876199528,0.06546263047204905,-0.23787498486321434,0.12915132996457232,0.06632405954312662,-0.24100520474233764
0.9,-0.10804520457762777,-0.055485271299347785,0.20161973289629964,0.1382379723429222,0.07099039174670589,-0.257961500178206,0.08515033084041103,0.043727893582865385,-0.1588963344295438
1.0,-0.09387520327059949,-0.04820844332807311,0.17517754242767397,0.14435198495482215,0.07413016689753331,-0.26937066539340265,0.036590232458589035,0.018790458889939465,-0.06827987344513584
1.1,-0.0793408972789939,-0.04074453121605924,0.14805553452999645,0.1454921132342963,0.07471566559828528,-0.2714982226512534,-0.013887033933542986,-0.007131513595240388,0.025914154018664735
1.2000000000000002,-0.06494485765735951,-0.033351624079040965,0.12119154112441147,0.14159873694268152,0.0727162706167571,-0.26423291651343056,-0.06363953708863447,-0.03268129293226349,0.1187557237696366
1.3,-0.051182407827874574,-0.026284089101271564,0.09550986955493551,0.13287642896604915,0.06823703781478485,-0.2479564939608278,-0.11002534575933423,-0.05650214818071883,0.2053148116155572
1.4000000000000001,-0.03851520426787311,-0.019779004226118488,0.07187200234653388,0.11979395531520591,0.06151869614824586,-0.22354370439356122,-0.150402528698292,-0.07723734840019585,0.2806613933642057
1.5,-0.027344817197371946,-0.014042590846659542,0.051027296963199686,0.10308427512569374,0.05293764766705859,-0.19236229963096954,-0.1821291546581578,-0.09353016265028422,0.33986544482336206
1.6,-0.017986311266597083,-0.009236646496278644,0.033563685566031176,0.08374454065778913,0.04300596751518235,-0.15627303391161265,-0.20256329239157972,-0.10402385999057247,0.37799694180080234
1.7000000000000002,-0.010641826243509733,-0.005464977539261562,0.019858374771308807,0.0630360972965041,0.03237140393061771,-0.11762966389327335,-0.20906301065120755,-0.10736170948065017,0.3901258601043058
1.8,-0.005374157701333759,-0.0027598318613922673,0.010028545408574896,0.04248448355158601,0.021817378245406475,-0.07927894865295719,-0.19898637818969064,-0.10218698018010655,0.371322175541651
1.9000000000000001,-0.002080337706080626,-0.0010683315605480026,0.0038820522787081924,0.023879431057515763,0.012262984885630768,-0.04456064968688903,-0.1696914637596783,-0.08714294114853086,0.31665586392061634
2.0,-0.00046521550407815915,-0.00023890563729640768,0.0008681239120063577,0.009274864573511869,0.004762991371415056,-0.017307530910520605,-0.11853633611382063,-0.06087286144551274,0.22119690104898168
2.1,-1.5038209494389054e-05,-7.722685489972014e-06,2.8062326258238013e-05,0.00098890198352514,0.0005078383169234798,-0.0018453586585206432,-0.0428790640047659,-0.022020010130640918,0.08001526273452358
