t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,0.1958252552246077,0.007298603066487386,0.33985292096797626,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.1,0.19563303352998107,0.007291438771727559,0.3395193219931283,-0.0056257637980783905,-0.00020967784191519836,-0.009763461088100658,-0.10693514305407088,-0.0039855797053067405,-0.18558495266287578
0.2,0.1943979773513183,0.007245406993024996,0.337375893407287,-0.02032635075063149,-0.0007575834166481646,-0.03527619390715678,-0.18204995030266088,-0.006785183678217972,-0.3159460065632
0.30000000000000004,0.19136617118006766,0.007132408545541268,0.3321142218117287,-0.04108577344106124,-0.0015313078575181329,-0.07130398016414043,-0.22866534502477065,-0.00852258604990939,-0.39684659336551664
0.4,0.1860686936329422,0.006934966260450151,0.32292049847870985,-0.06522013678066964,-0.002430819710961905,-0.11318894473247801,-0.25010225049940077,-0.009321560951556673,-0.4340501447343696
0.5,0.17828840821912983,0.006644987243625856,0.30941788503482137,-0.09037763800865876,-0.0033684649365338533,-0.1568495556520504,-0.249681590005552,-0.009305882514335524,-0.43332009233430324
0.6000000000000001,0.16802675410750312,0.006262525134331284,0.29160887914434347,-0.11453856669213079,-0.004268966906905919,-0.19878062412919284,-0.23072428682222498,-0.008599324869421627,-0.4004198678298615
0.7000000000000001,0.15547053689382961,0.00579454236390626,0.2698176801926002,-0.13601530472608786,-0.0050694264078676105,-0.236053304536695,-0.1965512642284203,-0.00732566214799067,-0.34111290288558827
0.8,0.14095871936798143,0.0052536724144557805,0.24463255496931374,-0.15345232633343228,-0.005719321638326008,-0.26631509441380097,-0.15048344550313866,-0.0056086684812183445,-0.2611626291660276
0.9,0.12494921228114562,0.004656982077538256,0.21684820335195937,-0.16582619806496643,-0.006180508210305759,-0.2877898344662092,-0.09584175392538091,-0.0035721180002803487,-0.16633247833572415
1.0,0.10798566511303388,0.0040247337128537525,0.18740812398911952,-0.17244557879939262,-0.006427219148949079,-0.29927770856607255,-0.03594711277414751,-0.001339784836352364,-0.062385882059221305
1.1,0.0906642568390927,0.0033791475069322357,0.15734697998383881,-0.17295121974331343,-0.0064460648925157545,-0.30015524375199826,0.02587955467156091,0.0009645568793899211,0.044913727998936816
1.2000000000000002,0.07360048669771332,0.0027431637318218165,0.12773296457697833,-0.16731596443123134,-0.006236033292383142,-0.29037531022904817,0.08631732513274328,0.0032171330157707997,0.1498029201742054
1.3,0.05739596495744187,0.0021392050037769943,0.09961016683057053,-0.15584474872554901,-0.005808489613046164,-0.2704671213687383,0.1420452753304,0.005294169441614624,0.24651826280204236
1.4000000000000001,0.042605203684188964,0.0015879385419468907,0.07394093731117318,-0.1391746008165689,-0.005187176532117309,-0.24153623370903893,0.18974248198552876,0.00707189202574564,0.32929632421790067
1.5,0.029702407508440026,0.0011070384270635012,0.051548253773224306,-0.11827464122249419,-0.004408214140326653,-0.20526454695437557,0.22608802181913068,0.008426526636988223,0.3923736727572394
1.6,0.019048264392465264,0.0007099478601299393,0.03305808684239686,-0.0944460827894274,-0.0035200999415218163,-0.16391030397562714,0.24776097155220364,0.009234299144166633,0.42998687675551195
1.7000000000000002,0.010856736397529959,0.0004046414211086903,0.01884176569895385,-0.0693222306913707,-0.002583708852667973,-0.1203080908101261,0.25144040790574745,0.009371435416105196,0.43637250454817533
1.8,0.005161850451102984,0.00019238732760980086,0.008958343761100163,-0.04486848243022896,-0.0016722932038479642,-0.07786883666166396,0.23380540760076207,0.008714161321628243,0.40576712447068614
1.9000000000000001,0.0017844891140688934,6.650969357919687e-05,0.003096964368340893,-0.023382327835802918,-0.0008714827382620429,-0.04057981390047929,0.1915350473582451,0.0071387027295600185,0.33240730485849757
2.0,0.000299181347937133,1.1150787986898524e-05,0.0005192264648344325,-0.0074933490657978045,-0.00027928461222819683,-0.013004638063272778,0.12130840389919884,0.004521285508724947,0.21052961404707063
2.1,8.932820507734363e-07,3.329351521905166e-08,1.550282744955389e-06,-0.0001632206058142041,-6.083395181806869e-06,-0.0002832678531913352,0.019804553944620287,0.0007381355279472484,0.03437062037185732
