t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,0.019515728938928223,-0.05158323779803642,0.3436760332736848,-0.0,0.0,-0.0,-0.0,0.0,-0.0
0.1,0.019504302536795227,-0.0515530359633908,0.34347481196281565,-0.0003358083634543211,0.000887595985824601,-0.0059136549115468,-0.00643910517653162,0.017019599655591394,-0.11339397733118801
0.2,0.019429813245138053,-0.05135614868047231,0.3421630400911005,-0.0012346945456608992,0.0032634979997965908,-0.02174322696760597,-0.011284415663700493,0.029826541371532133,-0.19872089970342688
0.30000000000000004,0.019243693662641732,-0.05086420442807862,0.3388854356507509,-0.0025441368642800666,0.006724566490526211,-0.044802777716236454,-0.01467308719343875,0.03878334999932833,-0.2583961079957937
0.4,0.018911942777565607,-0.04998733301588884,0.33304323377477735,-0.004125329210165366,0.01090391439177431,-0.07264790279340487,-0.016742275497678503,0.044252550390486096,-0.2948349430873656
0.5,0.018413754410424,-0.048670540335948476,0.32427003332819826,-0.005853181047363556,0.015470907122452355,-0.10307573192298564,-0.017629136308351907,0.046596667396511575,-0.3104527458572198
0.6000000000000001,0.017740145656666904,-0.04689008311415436,0.3124076434992492,-0.007616317413114606,0.020131162586622422,-0.13412492891676084,-0.017470825357391067,0.046178225868910884,-0.30766485718443354
0.7000000000000001,0.016892585329360648,-0.04464984366173956,0.29748193039059206,-0.009317078917851697,0.024626551173497192,-0.1640756916744202,-0.016404498376728114,0.04335975065919013,-0.2888866179480838
0.8,0.015881622401868585,-0.04197770462675837,0.27967866361052457,-0.010871521745201231,0.028735195757439987,-0.1914497521835614,-0.014567311098295186,0.03850376661885544,-0.2565333690272478
0.9,0.014725514450531772,-0.03892192374557123,0.2593193628641891,-0.012209417651982808,0.03227147169796469,-0.21501037651968952,-0.01209641925402441,0.03197279859941297,-0.213020451301003
1.0,0.01344885609734963,-0.035547508594329605,0.2368371445447821,-0.013274253968209257,0.03508600683973586,-0.23376236484621762,-0.009128978575847898,0.02412937145236878,-0.16076320564842606
1.1,0.012081207452660659,-0.03193259134046105,0.2127525683247636,-0.014023233597086607,0.03706568151256861,-0.2469520514144663,-0.005802144795697772,0.015336010029228986,-0.10217697294859412
1.2000000000000002,0.010655722557823075,-0.028164803494154032,0.187649483747066,-0.01442727501501409,0.03813362853142867,-0.2540673045636638,-0.0022530736455062027,0.00595523918149982,-0.03967709408058508
1.3,0.009207777827895527,-0.02433765065984293,0.16215087681630352,-0.0144710122715842,0.03824923319643246,-0.2548375267209466,0.0013810791427947223,-0.0036504162393127034,0.024321090076524592
1.4000000000000001,0.007773600494317729,-0.020546887287692904,0.13689471658998115,-0.014152794989582565,0.03740813329284686,-0.24923365440135797,0.004963157837272873,-0.013118431381702452,0.0874022386436577
1.5,0.006388897047591208,-0.016886891425084996,0.11250980176970463,-0.013484688364988125,0.035642219091089604,-0.23746815820785025,0.008356006705996108,-0.022086281394163278,0.14715101074173684
1.6,0.005087481679959906,-0.013447039468100844,0.08959160729238869,-0.012492473166972934,0.03301963334672877,-0.21999504283128204,0.011422470017032286,-0.030191441425189012,0.20115206549168463
1.7000000000000002,0.0038999047280909114,-0.010308080913007799,0.0686781309214669,-0.011215645737902291,0.029644771300483132,-0.19750984705042,0.014025392038449288,-0.037071386623273556,0.24699006201442403
1.8,0.00285208111575512,-0.007538513107743797,0.05022573983810086,-0.009707417993334787,0.025658280678222303,-0.1709496437319401,0.01602761703831502,-0.042363592136910884,0.28224965943087843
1.9000000000000001,0.001963918796507893,-0.0051909560034022265,0.03458501723238877,-0.008034717422022114,0.021237061690966192,-0.14149303983042388,0.017291989284697332,-0.04570553311459482,0.3045155168619704
2.0,0.0012479471963697947,-0.003298526905717074,0.0219766088945762,-0.00627818708590917,0.01659426703488532,-0.11056017638836063,0.01768135304566407,-0.046734684704819146,0.3113722934286222
2.1,0.0007079456565072285,-0.001871215226547665,0.01246706980626372,-0.0045321856201341335,0.011979301891300982,-0.07981272853614843,0.017058552589283113,-0.04508852205607778,0.30040464825175683
2.2,0.00033757187591309384,-0.0008922572353636388,0.005944710731616676,-0.0029047872330285602,0.007677823926685538,-0.05115390549209605,0.015286432183622446,-0.04040452031686491,0.26919724045229915
2.3000000000000003,0.0001189903540875191,-0.00031451081072999404,0.00209544480857482,-0.0015177817061167785,0.004011743292660782,-0.026728450562412194,0.012227836096749779,-0.032320154635673955,0.21533472915116908
2.4000000000000004,2.1500833718473417e-05,-5.683019179179849e-05,0.000378634140060341,-0.0005066743941166851,0.001339222626000069,-0.008922641141219552,0.007745608596732972,-0.020472900160998776,0.13640177346928922
2.5,1.6674336254102196e-07,-4.4072975947245796e-07,2.9363851891672788e-06,-2.0686224939388467e-05,5.4677048627359563e-05,-0.0003642887105484995,0.0017025939516401207,-0.004500232041333841,0.029983032527586426
