t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,-0.18326432348770205,0.17779105867254819,0.3314731122685942,0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.1,-0.1832615670503245,0.1777883845573129,0.3314681266562343,8.221277196003419e-05,-7.975745352400854e-05,-0.00014869955521730035,0.0016250861609068046,-0.0015765522906105406,-0.002939319324181215
0.2,-0.18324265448032015,0.17777003681903358,0.33143391918845755,0.0003212280728905033,-0.00031163446364058695,-0.0005810103518386284,0.003136497543087877,-0.0030428247467754435,-0.005673033258433983
0.30000000000000004,-0.1831924694290488,0.1777213505650739,0.3313431486837696,0.0007058125140225877,-0.0006847331313823853,-0.0012766143799771684,0.004536915928618295,-0.004401419058038987,-0.008205992384878895
0.4,-0.18309700547783675,0.17762873768424664,0.3311704815087542,0.0012250008847949766,-0.001188415726736482,-0.0022156786879581657,0.005829023099573138,-0.005654936913945449,-0.01054304728563655
0.5,-0.18294333932015605,0.1774796608299181,0.3308925430722522,0.0018680961528538655,-0.001812304688644382,-0.0033788553823189227,0.007015500838027479,-0.006805980004039106,-0.012689048542827534
0.6000000000000001,-0.18271960394380374,0.17726260740311273,0.3304878693195397,0.0026246694640529593,-0.0025462826250020197,-0.004747281627808805,0.008099030926056404,-0.007857150017864242,-0.014648846738572453
0.7000000000000001,-0.18241496181308117,0.17696706353561764,0.32993685822650765,0.0034845601424534686,-0.003380492312659756,-0.006302579647389232,0.009082295145734987,-0.00881104864496513,-0.016427292454991894
0.8,-0.18201957805097316,0.1765834880730872,0.32922172129384,0.0044378756903241156,-0.004305336697422381,-0.008026856722233688,0.009967975279138305,-0.009670277574886052,-0.018029236274206453
0.9,-0.18152459362132728,0.17610328655814764,0.3283264350411928,0.005474991788141124,-0.005311478894049109,-0.009902705191727711,0.010758753108341436,-0.01043743849717128,-0.019459528778336715
1.0,-0.18092209851103305,0.17551878521350142,0.3272366925013731,0.006586552294588231,-0.006389842186253589,-0.011913202453468906,0.011457310415419458,-0.0111151331013651,-0.020723020549503292
1.1,-0.18020510491220137,0.174823204925032,0.32593985471451736,0.00776346924655668,-0.007531610026703891,-0.014041910963266933,0.012066328982447453,-0.011705963077011784,-0.021824562169826766
1.2000000000000002,-0.1793675204043435,0.1740106352249083,0.32442490222227066,0.008996922859145226,-0.00872822603702252,-0.016272878235143513,0.012588490591500495,-0.012212530113655615,-0.022769004221427733
1.3,-0.17840412113655055,0.17307600827468927,0.3226823865619652,0.010278361525660118,-0.009971394007786396,-0.018590636841332418,0.013026477024653666,-0.012637435900840871,-0.023561197286426794
1.4000000000000001,-0.1773105250096726,0.17201507284842843,0.32070438176079913,0.01159950181761513,-0.011253077898526882,-0.020980204412279494,0.013382970063982036,-0.012983282128111825,-0.02420599194694453
1.5,-0.17608316485849795,0.17082436831577846,0.3184844358300156,0.012952328484731533,-0.012565501837729759,-0.02342708363664263,0.013660651491560693,-0.013252670485012762,-0.02470823878510155
1.6,-0.1747192616339324,0.1695011986250957,0.3160175222590813,0.014329094454938117,-0.013901150122835246,-0.025917262261291804,0.013862203089464705,-0.013448202661087951,-0.02507278838301843
1.7000000000000002,-0.17321679758517855,0.16804360628654477,0.31329999150986526,0.01572232083437116,-0.015252767220237974,-0.02843721309130901,0.013990306639769162,-0.013572480345881687,-0.025304491322815793
1.8,-0.17157448944191495,0.16645034635520317,0.3103295225108177,0.017124796907374465,-0.01661335776528701,-0.030973893989988323,0.01404764392454913,-0.01362810522893823,-0.0254081981866142
