t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,0.18876790231379026,0.2405804871372878,0.301369841892167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.1,0.1887656089065347,0.24057756424082086,0.30136618044457164,-6.84303684824278e-05,-8.721298050512847e-05,-0.00010924976692218828,-0.0013537655924306584,-0.0017253440956040854,-0.0021613002928415675
0.2,0.1887498512474873,0.2405574814553298,0.30134102318447875,-0.00026781695318793216,-0.0003413267418444473,-0.0004275724413365622,-0.002619446225915332,-0.0033384258729170758,-0.004181972068730598
0.30000000000000004,0.18870797092080593,0.2405041059117603,0.30127416082453484,-0.0005894478286580548,-0.000751238129058828,-0.0009410593472139341,-0.0037989733091768215,-0.004841706869338588,-0.006065098840988401
0.4,0.1886281710461507,0.24040240274886698,0.301146759527423,-0.0010248042103066168,-0.0013060901409291028,-0.001636110159857245,-0.004894278250937925,-0.006237648622268237,-0.007813764122936277
0.5,0.18849949696459675,0.2402384104978394,0.30094133007072926,-0.0015655604544197205,-0.0019952719299760674,-0.0024994329059015684,-0.005907292459921447,-0.007528712669105643,-0.009431051427895536
0.6000000000000001,0.188311816924547,0.239999216466928,0.30064169701180965,-0.0022035840581557478,-0.0028084188024604783,-0.0035180439633141097,-0.0068399473448501865,-0.008717360547250419,-0.010920044269187483
0.7000000000000001,0.1880558027676448,0.2396729321260702,0.3002329678526568,-0.0029309356595453584,-0.0037354122183830504,-0.004679268061394199,-0.007694174314446945,-0.009806053794102184,-0.012283826160133427
0.8,0.187722910614687,0.23924866849151627,0.29970150220476677,-0.003739869037491496,-0.004766379791484466,-0.005970738280773302,-0.008471904777434518,-0.010797253947060551,-0.013525480614054666
0.9,0.1873053615515364,0.23871651151045548,0.299034880954006,-0.004622831111769384,-0.00589169528924537,-0.00738039605341502,-0.009175070142535715,-0.011693422543525142,-0.014648091144272514
1.0,0.18679612231503478,0.238067497445642,0.2982218754254778,-0.005572461943026519,-0.007101978632886356,-0.008896491162615068,-0.00980560181847333,-0.012497021120895572,-0.015654741264108277
1.1,0.18618888597891545,0.237293588260021,0.29725241654838935,-0.00658159473278269,-0.008388095897368,-0.010507581743001315,-0.010365431213970164,-0.013210511216571455,-0.016548514486883253
1.2000000000000002,0.18547805263971617,0.23638764700135453,0.29611756402091854,-0.007643255823429956,-0.009741159311390819,-0.012202534280533743,-0.01085648973774902,-0.013836354367952407,-0.017332494325918754
1.3,0.18465871010269191,0.2353434131868476,0.2948094754750806,-0.008750664698232656,-0.011152527257395304,-0.01397052361250446,-0.011280708798532697,-0.014377012112438048,-0.018009764294536088
1.4000000000000001,0.18372661456772754,0.2341554781877742,0.29332137564159483,-0.009897233981327415,-0.012613804271561904,-0.01580103292753773,-0.011640019805044002,-0.014834945987428001,-0.018583407906056563
1.5,0.1826781713152507,0.2328192606141033,0.29164752551475165,-0.011076569437723137,-0.014116841043811036,-0.017683853765589924,-0.011936354166005723,-0.01521261753032187,-0.019056508673801476
1.6,0.18151041539214446,0.23133098169912475,0.2897831915172792,-0.012282469973300998,-0.015653734417803062,-0.019609086017949546,-0.01217164329014067,-0.015512488278519275,-0.019432150111092134
1.7000000000000002,0.18022099229766028,0.22968764068407538,0.28772461466521004,-0.013508927634814472,-0.01721682739093833,-0.021567137927237252,-0.012347818586171642,-0.015737019769419835,-0.019713415731249854
1.8,0.1788081386693305,0.2278869902027651,0.2854689797327483,-0.014750127609889295,-0.018798709114357128,-0.023548726087405804,-0.012466811462821435,-0.015888673540423167,-0.019903389047595928
1.9000000000000001,0.17727066296888142,0.22592751166620267,0.283014384417136,-0.01600044822702348,-0.020392214892939707,-0.025544875443740095,-0.012530553328812859,-0.01596991112892889,-0.020005153573451673
2.0,0.1756079261681458,0.22380839064722186,0.2803598085035201,-0.017254460955587338,-0.021990426185306295,-0.02754691929285716,-0.012540975592868707,-0.01598319407233662,-0.020021792822138396
2.1,0.17381982243497585,0.22152949226510743,0.2775050830298194,-0.018506930405823456,-0.023586670603817077,-0.02954649928270617,-0.012500009663711783,-0.015930983908045968,-0.019956390306977392
2.2,0.17190675981915582,0.21909133657022112,0.27445085945159103,-0.0197528143288467,-0.025174521914572204,-0.03153556541256843,-0.012409586950064881,-0.01581574217345655,-0.019812029541289973
2.3000000000000003,0.169869640938315,0.21649507392862766,0.2711985788068974,-0.0209872636166442,-0.026747800037411756,-0.03350637603305733,-0.012271638860650814,-0.015639930405967995,-0.019591794038397448
2.4000000000000004,0.16770984366384017,0.21374246040672076,0.26775044088117306,-0.022205622302075394,-0.02830057104591583,-0.03545149784611847,-0.012088096804192365,-0.015406010142979898,-0.01929876731162111
2.5,0.16542920180678872,0.21083583315584917,0.26410937337209134,-0.02340342755887195,-0.0298271471674044,-0.03736380590502947,-0.011860892189412355,-0.0151164429218919,-0.018936032874282287
2.6,0.1630299858038011,0.20777808579694254,0.26027900105443114,-0.0245764097016379,-0.031322086782937526,-0.03923648361440022,-0.011591956425033575,-0.014773690280103606,-0.018506674239702273
2.7,0.1605148834030139,0.20457264380513768,0.2562636149449438,-0.025720492185849472,-0.03278019442731511,-0.04106302273017261,-0.011283220919778826,-0.01438021375501464,-0.01801377492120238
2.8000000000000003,0.15788698034997237,0.20122343989440422,0.25206814146722,-0.026831791607855225,-0.03419652078907708,-0.04283722335962074,-0.010936617082370913,-0.013938474884024613,-0.017460418432103914
2.9000000000000004,0.15514974107354335,0.19773488940217093,0.2476981116165562,-0.027906617704875968,-0.03556636271050331,-0.0445531939613508,-0.010554076321532622,-0.013450935204533132,-0.01684968828572816
3.0,0.15230698937182788,0.19411186567395158,0.24315963012482175,-0.028941473355004837,-0.036885263187613655,-0.046205351345301175,-0.010137530045986765,-0.012920056253939823,-0.016184667995396442
3.1,0.14936288909807421,0.19035967544797092,0.23845934462532553,-0.02993305457720717,-0.03814901137016788,-0.047788420672742284,-0.009688909664456135,-0.012348299569644292,-0.015468441074430057
3.2,0.14632192484659037,0.1864840342397907,0.2336044148176828,-0.030878250531320647,-0.039353642561665736,-0.04929743545627672,-0.00921014658566355,-0.011738126689046186,-0.014704091036150337
3.3000000000000003,0.143188882638657,0.18249104172693575,0.22860248163268182,-0.03177414351805524,-0.04049543821934701,-0.050727737559839274,-0.008703172218331787,-0.011091999149545085,-0.013894701393878547
3.4000000000000004,0.13996883060844018,0.17838715713352,0.22346163639715097,-0.03261800897899314,-0.04157092595419133,-0.05207497719869677,-0.00816991797118367,-0.010412378488540635,-0.013043355660936035
3.5,0.13666709968890411,0.17417917461487226,0.21819038999882528,-0.03340731549658884,-0.04257687953091833,-0.05333511293944815,-0.00761231525294199,-0.009701726243432438,-0.012153137350644086
3.6,0.13328926429772386,0.1698741986421624,0.2127976420512131,-0.034139724794169185,-0.04351031886798769,-0.05450441170002465,-0.007032295472329531,-0.0089625039516201,-0.011227129976323988
