t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,0.10564509354357426,0.133403228668735,0.3275647596850788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.1,0.1056438688837758,0.13340168223088678,0.32756096248656136,-3.6544352079840964e-05,-4.6146341429921616e-05,-0.00011330996552095074,-0.0007230860192659694,-0.0009130760960092938,-0.0022420113437147324
0.2,0.10563545195258064,0.1333910537600392,0.3275348648236056,-0.00014307365201484271,-0.00018066610077196522,-0.00044361630878937404,-0.0013998654833814038,-0.001767678639121781,-0.00434044388882229
0.30000000000000004,0.10561307412271624,0.13336279617935676,0.32746547978909113,-0.00031500720217340813,-0.00039777500700025265,-0.0009767160501064044,-0.0020313375500154297,-0.002565069314613511,-0.006298395638559712
0.4,0.10557041984088485,0.13330893453068013,0.3273332252838511,-0.0005478642206908528,-0.0006918149576165105,-0.0016987160100968802,-0.002618501376837175,-0.0033065098077605303,-0.008118964596164034
0.5,0.10550161663618687,0.13322205335767345,0.32711989303664024,-0.0008372638414694047,-0.0010572540186500703,-0.002596032809709343,-0.0031623561215157656,-0.00399326180383889,-0.009805248764872296
0.6000000000000001,0.10540122512854415,0.13309528408897156,0.32680861762410207,-0.0011789251141782048,-0.0014886864246578678,-0.003655392870216038,-0.003663900941720329,-0.0046265869881246344,-0.011360346147921531
0.7000000000000001,0.10526422903712321,0.1329222924213272,0.3263838454907366,-0.0015686670042533077,-0.0019808325787244456,-0.004863832413212918,-0.004124134995119993,-0.005207747045893816,-0.012787354748548778
0.8,0.10508602518875869,0.13269726570275822,0.3258313039688684,-0.0020024083928976773,-0.0025285390524619473,-0.006208697460619628,-0.004544057439383882,-0.005738003662422479,-0.014089372569991071
0.9,0.10486241352637655,0.13241490031569503,0.3251379702986135,-0.002476168077081195,-0.0031267785860101247,-0.007677643834679532,-0.0049246674321811275,-0.006218618522986676,-0.015269497615485456
1.0,0.10458958711741745,0.13207038906012752,0.3242920406478477,-0.002986064769540653,-0.003770650088036335,-0.00925863715795969,-0.005266964131180852,-0.00665085331286245,-0.016330827888268958
1.1,0.10426412216225996,0.13165940853675256,0.3232828991321738,-0.003528317098779753,-0.0044553786357355366,-0.010939952853350865,-0.005571946694052185,-0.007035969717325854,-0.017276461391578627
1.2000000000000002,0.103882968002644,0.13117810653012116,0.32210108683488925,-0.0040992436090691135,-0.005176315474830295,-0.012710176144067522,-0.005840614278464252,-0.0073752294216529336,-0.018109496128651488
1.3,0.10344343713009406,0.13062308939178557,0.32073827082695405,-0.004695262760446266,-0.0059289380195707815,-0.01455820205364784,-0.006073966042086181,-0.0076698941111197376,-0.018833030102724586
1.4000000000000001,0.10294319519434253,0.1299914094234468,0.3191872131869581,-0.005312892928715652,-0.006708849852734771,-0.01647323540595369,-0.0062730011425870995,-0.007921225471002316,-0.019450161317034958
1.5,0.10238025101175299,0.12928055226010157,0.3174417400210889,-0.0059487524054486225,-0.007511780725627637,-0.01844479082517064,-0.006438718737636135,-0.008130485186576716,-0.019963987774819645
1.6,0.10175294657374359,0.1284884242531898,0.3154967104830992,-0.006599559397983452,-0.008333586558082374,-0.020462692735807992,-0.0065721179849024085,-0.008298934943118981,-0.020377607479315666
1.7000000000000002,0.10105994705521026,0.1276133398537416,0.31334798579427475,-0.007262132029425318,-0.009170249438459566,-0.022517075362698723,-0.006674198042055056,-0.008427836425905168,-0.02069411843376008
1.8,0.10030023082295007,0.12665400899552479,0.3109923982634017,-0.007933388338646312,-0.010017877623647404,-0.024598382730999513,-0.0067459580667632,-0.00851845132021132,-0.020916618641389915
1.9000000000000001,0.09947307944408458,0.12560952447819185,0.30842772030673443,-0.008610346280285446,-0.010872705539061698,-0.026697368666190786,-0.006788397216695965,-0.008572041311313484,-0.021048206105442197
2.0,0.09857806769448305,0.12447934935042736,0.305652633467963,-0.009290123724748633,-0.01173109377864584,-0.028805096794076612,-0.006802514649522486,-0.008589868084487716,-0.021091978829153986
2.1,0.0976150535671858,0.12326330429309522,0.3026666974381809,-0.009969938458208706,-0.012589529104870845,-0.030912940540784806,-0.006789309522911878,-0.008573193325010052,-0.021051034815762294
2.2,0.0965841682808276,0.1219615550023858,0.2994703190758528,-0.010647108182605409,-0.013444624448735324,-0.03301258313276686,-0.006749780994533278,-0.00852327871815655,-0.020928472068504185
