t,px,py,pz
0.0,0.12827921250533802,0.19373138224970515,0.2866934997852194
0.10195136070251465,0.12851514225985927,0.19514459445712742,0.28437912550463795
0.15195846557617188,0.129333568909353,0.19601873215236504,0.2821930015405243
0.20200276374816895,0.130013030822692,0.19650191652447072,0.2800147211370314
0.25394701957702637,0.13127068233833916,0.19769046585814357,0.2761126166706399
0.3039815425872803,0.13263595479489976,0.19807371202383772,0.27268215303579
0.35613322257995605,0.1337455565287513,0.19906019153634608,0.26713804295608257
0.406052827835083,0.13465053223093326,0.1988327947512514,0.26069736307472535
0.45813941955566406,0.13457426046964294,0.19894158810219623,0.25422933604348774
0.510063648223877,0.13537726296295005,0.19839373405092933,0.24600390021011997
0.5621092319488525,0.13539074708546495,0.19809450566666256,0.239084728600363
0.6140930652618408,0.13647084970272882,0.19755442818446,0.23243265048470385
0.6660363674163818,0.13730149509890477,0.1979987179997476,0.224506835190444
0.7181055545806885,0.13796125959744532,0.19794991447149587,0.21823580837344436
0.7681124210357666,0.13892253288347556,0.1985409569903892,0.21081330597584214
0.8200473785400391,0.13972061117007495,0.19872504058856633,0.2039529653160519
0.872039794921875,0.14036691338983764,0.1985513844035456,0.19710556603281804
0.9220747947692871,0.1412048285798364,0.19859832817065204,0.18980645338439195
0.9740426540374756,0.14174784175006472,0.19850688092340002,0.1824691357142133
1.0260913372039795,0.14184390062568608,0.19842155240645287,0.17482153560709568
1.0761284828186035,0.1416781145497472,0.19786311508976803,0.1684384307172231
1.1260948181152344,0.14114357159926105,0.19705109252157507,0.1617144723432763
1.1761267185211182,0.14061087920572268,0.19563862420833902,0.1552543712923109
1.226109504699707,0.13996786373931513,0.19490765581686909,0.14942683098387888
1.2781574726104736,0.13849134768729643,0.19417944581579755,0.141873727971374
1.3300423622131348,0.1381460371305706,0.19328078734466914,0.13560789540218154
1.3801581859588623,0.13762876778723565,0.19235596205310823,0.12833174804671166
1.4320337772369385,0.13688616571898093,0.19189468195738604,0.12135213593494898
1.482170581817627,0.13589720228083535,0.1906157576507956,0.11452591692858616
1.5341527462005615,0.13422578854151768,0.19012996136772473,0.10764581302855514
1.5841774940490723,0.13253726046812941,0.18860970677000571,0.10079339443875968
1.634169101715088,0.1307234589981131,0.18705043343352606,0.09438765809507121
1.6840600967407227,0.1286018681080623,0.18468201770745926,0.08724945781066085
1.7340896129608154,0.1270363731795071,0.18296021365759355,0.08103668715662093
1.7862088680267334,0.12489227173791617,0.18154801652297503,0.07369904702686647
1.8380441665649414,0.12282324175104942,0.1796529458193796,0.06722089218196914
1.8881847858428955,0.12072539584426323,0.17710838674324986,0.06196058857524156
1.9401843547821045,0.11802831085425669,0.17398222781002018,0.056675253897328526
1.9900968074798584,0.11552065742524753,0.1709365717937588,0.05394389781021003
2.040165662765503,0.11213140722769799,0.16680922906266954,0.0505420728374536
2.091963052749634,0.10838454089162086,0.16205393068253246,0.04791532819221056
2.141979694366455,0.10490167142465545,0.15761873266171816,0.04612682181116834
2.1939783096313477,0.10117778579199144,0.15340203494909727,0.04470441789587687
2.243983030319214,0.09717305942952781,0.14778080803795524,0.04370656577155385
2.295947551727295,0.09354646518097487,0.14338504050460807,0.042481846071549034
2.3480114936828613,0.09008906186839838,0.13917429616127336,0.040608650062022744
2.399949073791504,0.08655758447835504,0.13548444324371042,0.03848923817235861
2.4500060081481934,0.08342125834935732,0.1319609132888739,0.035606002004870074
2.5019445419311523,0.08004125924580607,0.1274783634509054,0.03335364467050206
2.5539329051971436,0.07688346293089887,0.12374646506376984,0.031471678600872965
2.6039376258850098,0.07397867520478363,0.12006443967231697,0.030113477859240123
2.653959274291992,0.0711391400478768,0.11727855797032108,0.02876618816620935
2.703955888748169,0.06871580252614484,0.11399904538519193,0.02726386850494289
2.755943775177002,0.06606353102182105,0.11120606268149871,0.02667765752632334
2.8059756755828857,0.0640775858380459,0.10875931496167617,0.026329969729504077
2.855980634689331,0.06218105283940445,0.10685650084010742,0.026375320142069558
2.9079737663269043,0.060401388705172754,0.10454961985857826,0.026739329789865263
2.9599575996398926,0.05850659035723471,0.1020954913185804,0.026160793987272113
3.0099611282348633,0.05655969435572061,0.09912899481510609,0.026282192796137527
3.062037706375122,0.05426790303062301,0.09555375048284945,0.025717031649814537
3.114022970199585,0.05173592842800989,0.09201848502994087,0.024680839751515915
3.165992498397827,0.04907270393120333,0.08812973899706393,0.024003536959858907
3.2179677486419678,0.04632022977195527,0.084535730358595,0.022302349203454974
3.2679717540740967,0.043859014265528296,0.08053649302680675,0.021087441327209078
3.320016622543335,0.04138430679683702,0.07573362003211084,0.019292980868945486
3.3699653148651123,0.0392443927961974,0.07132554142150496,0.01779094207349441
3.4220221042633057,0.03722051109846958,0.06726674478423383,0.015812282761846208
3.4739885330200195,0.0349675785933643,0.06330766201706495,0.013135818806600863
3.5240578651428223,0.03298507137758466,0.06009232536005804,0.011279424716597597
3.5739824771881104,0.03093676486343655,0.05721706605499122,0.009808884012205366
3.6240203380584717,0.029215337750832182,0.054741403709636594,0.009583674309254997
3.6739723682403564,0.02766026150423362,0.05147726883075032,0.010186059636290379
3.725935459136963,0.026493696268131472,0.048738527805351956,0.011602681988776453
3.7759575843811035,0.025215772499590172,0.04605959503392404,0.013433454165341585
3.827962636947632,0.023396295642638343,0.0436061029115169,0.015031126800362893
3.8782036304473877,0.021679689481060027,0.0413052655718939,0.01605958086538284
3.929962158203125,0.019679863569136535,0.03907713734020718,0.016799672150913825
3.9820022583007812,0.017856137660985483,0.03689006466623121,0.016950765513256694
4.033974885940552,0.016521986767514374,0.03525458957379832,0.01679332758336871
4.0860915184021,0.014830939366444418,0.033728243614389725,0.015099570888292835
4.138035535812378,0.01362683603457815,0.03269362645446722,0.01335444921466633
4.189985036849976,0.012925007662215937,0.03195678871462179,0.0118306918705392
4.242018461227417,0.012021314868127075,0.030926864451897657,0.010407895377336551
4.292117118835449,0.011180716432098503,0.029696854192210242,0.00910145015442887
4.344047784805298,0.010106351859966112,0.02821181082126073,0.007767461968530287
4.444015741348267,0.009167786931287836,0.026146167243969398,0.006247195338248912
4.495862245559692,0.009078359788534884,0.02511513708834992,0.0061783090076517055
4.545996904373169,0.008603371318388842,0.023442118732299233,0.006007440556920596
4.596012592315674,0.008044325053397805,0.021473839324747335,0.005897423665804702
4.646070241928101,0.0072863319330932486,0.018802119098900144,0.0059033211270524966
4.696061849594116,0.006291453328342134,0.016639631347114298,0.005724252700075705
4.74796724319458,0.005351348133800671,0.014406295340325642,0.0052559014234794255
4.7980217933654785,0.004672367529032551,0.012388796807222102,0.004953019721381735
4.850024700164795,0.0035513949508412246,0.00961806872676163,0.0034120772460997095
4.901996850967407,0.0030913877458998984,0.007754925205215285,0.0032662187800688303
4.954145669937134,0.0029968322937724556,0.006109140620788156,0.0028165810326710172
5.006017684936523,0.003180524114793637,0.005168025981860697,0.0026180049671533645
5.056091785430908,0.0029051842143189566,0.0038189949339159646,0.0022412945021044184
5.10803484916687,0.002635741540434222,0.0030129891893890814,0.002160195251246888
5.209986209869385,0.002220397775198113,0.0019765706788301973,0.0019904478124372904
5.312109470367432,0.001745329616111957,0.0008702581146289023,0.0015749583835817926
5.363975286483765,0.0011009979941729586,-0.0003072000118674867,0.0013154433959228218
5.463996648788452,0.0,0.0,0.0
