t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,0.241245444326131,-0.23158819158594612,0.3218353942533435,-0.0,0.0,-0.0,-0.0,0.0,-0.0
0.1,0.24105610700114732,-0.2314064335891675,0.32158280729650707,-0.005551870311848086,0.005329624395735512,-0.007406516527796344,-0.1059539739174173,0.10171254955474959,-0.14134873743904683
0.2,0.23983148346891398,-0.23023083274001688,0.31994908858148985,-0.020220653506504187,0.0194112041839295,-0.02697552283942189,-0.18280370952545638,0.17548592729888668,-0.24387073542646936
0.30000000000000004,0.23680074911400406,-0.22732142116380433,0.31590591342966823,-0.0412355613138193,0.039584868018435866,-0.05501062691467982,-0.23334191803989335,0.224001049930714,-0.31129163246157965
0.4,0.2314561945919267,-0.22219081353696296,0.3087759681719416,-0.06610507658522201,0.06345883622293876,-0.08818800058330449,-0.2603613106765046,0.24993883414853454,-0.34733706704368983
0.5,0.22352529871696938,-0.21457739792006603,0.2981956937637395,-0.09261695329371854,0.08890942079095263,-0.12355637952496148,-0.266654598651066,0.2559801966506508,-0.35573267767211164
0.6000000000000001,0.21294280135003996,-0.20441852659084372,0.28407802940002824,-0.11883821653389277,0.11408102538582221,-0.15853706326924763,-0.2550144931793541,0.24480605413536585,-0.34020410284615743
0.7000000000000001,0.19982277628650907,-0.19182370687720038,0.266575156130318,-0.14311516252190612,0.1373861453407225,-0.19092391519569082,-0.22823370547714508,0.21909732330098242,-0.30447698106513915
0.8,0.1844307041440523,-0.17704779199023118,0.24604124047366943,-0.16407335859549774,0.15750536765865883,-0.21888336253375038,-0.18910494676021486,0.18153492084580308,-0.2522769508283686
0.9,0.16715554525049256,-0.16046417185723938,0.22299517803370097,-0.18061764321398427,0.1733873710124667,-0.2409543963628166,-0.14042092824434,0.13479976346813094,-0.1873296506351582
1.0,0.148481812531642,-0.14253796395475307,0.1980833371135951,-0.19193212595826015,0.18424892574481203,-0.2560485716122111,-0.08497436114529615,0.08157276786626823,-0.1133607189848192
1.1,0.12896164439914465,-0.1237992041415423,0.17204230233110593,-0.19748018753079719,0.18957489386819085,-0.26345000706118665,-0.02555795667886049,0.024534850738518733,-0.034095794376664976
1.2000000000000002,0.10918687763831841,-0.10481603749163604,0.14566161823356552,-0.1970044797556449,0.18911822906492948,-0.2628153853389271,0.035035573939191954,-0.033633071216815934,0.046739484689994046
1.3,0.08976112029599725,-0.08616790912733899,0.11974653291289106,-0.1905269255784306,0.18289997668718475,-0.2541739529245478,0.0940135194930837,-0.09025008130143174,0.1254194797158441
1.4000000000000001,0.07127182456837375,-0.06841875505224881,0.09508074162059171,-0.17834871906635938,0.17120927375694386,-0.23792752014709564,0.14858316876703936,-0.1426352628170267,0.19821855220157433
1.5,0.05426235968884077,-0.0520901929842727,0.07238913038277509,-0.16105032540821335,0.15460334896602373,-0.21485046118554768,0.19595181054528343,-0.18810769906529873,0.26141106364787364
1.6,0.0392040848158344,-0.03763471318864489,0.05230051961515497,-0.13949148091435215,0.1339075226760715,-0.18608971406881217,0.23332673361203782,-0.22398647334794308,0.3112713755554273
1.7000000000000002,0.02646842192067561,-0.02540886931094319,0.03531040773805727,-0.11481119301671443,0.1102152069185659,-0.1531647806757305,0.2579152267515282,-0.247590668966659,0.3440738494249261
1.8,0.016298928675413077,-0.015646469210106345,0.021743714791427893,-0.08842774026881475,0.08488790539481433,-0.11796772673507287,0.2669245787479766,-0.2562393692231418,0.3560928467570553
1.9000000000000001,0.008783371340664786,-0.008431765791450663,0.011717526049838778,-0.06203867234574651,0.05955521347595555,-0.08276318182554233,0.25756207838560924,-0.2472516574190911,0.3436027290525065
2.0,0.003825797653460028,-0.0036726478396864604,0.00510383563749417,-0.03762081004417977,0.03611481820295777,-0.05018833937577188,0.22703501444864688,-0.21794661685620115,0.30287785781196325
2.1,0.001118609715083152,-0.0010738308519367135,0.0014922901432398716,-0.017430245282362616,0.016732498286619834,-0.023252956664326245,0.17255067572131547,-0.16564333083617133,0.2301925945361167
2.2,0.00011463687891413721,-0.0001100478707523056,0.000152932235567671,-0.004002341100121533,0.003842124107571608,-0.005339354819702399,0.09131635098783727,-0.08766088266069733,0.12182130072565267
