t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,-0.024289648937571573,0.21654876104061554,0.3298343978560566,0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.1,-0.024280253154940364,0.21646499510834435,0.3297068104909812,0.0002769038094283006,-0.002468672026229795,-0.0037601367348524136,0.005340696351692935,-0.04761374612806023,-0.07252247119010001
0.2,-0.024218402134390422,0.21591357660478297,0.32886692210180335,0.001030070246410668,-0.009183353625996574,-0.013987546726077561,0.0095393219855483,-0.08504562426765631,-0.1295365170219268
0.30000000000000004,-0.02406203927241086,0.2145195595845508,0.32674363697073244,0.002149513069503435,-0.019163487839528922,-0.02918870300618977,0.01268029350836789,-0.11304823120028823,-0.17218844886231333
0.4,-0.02377968450660115,0.212002290814337,0.3229094805198922,0.0035336876979431115,-0.0315037773852054,-0.047984709744386636,0.014848027526953472,-0.1323741637074558,-0.20162457807809234
0.5,-0.023349590149603097,0.20816788380508525,0.3170691361976526,0.005089491211646389,-0.0453741846595546,-0.06911130224654909,0.016126940648106852,-0.1437760185706591,-0.21899121603609686
0.6000000000000001,-0.022758896723032832,0.20290169284417897,0.30904798236496106,0.006732262351210135,-0.06001993173725508,-0.0914188469552413,0.016601449478629803,-0.14800639257139794,-0.2254346741031597
0.7000000000000001,-0.0220027887914128,0.19616078702762618,0.2987806291816747,0.008385781517911394,-0.07476150037113537,-0.11387234144971072,0.01635597062532412,-0.14581788249117233,-0.2221012636461138
0.8,-0.021083650796103706,0.18796642429224455,0.28629945549289165,0.009982270773707395,-0.08899463199217403,-0.13555141444588814,0.015474920694991566,-0.13796308511148198,-0.2101372960317917
0.9,-0.020010222889236557,0.17839652544784643,0.27172314571528267,0.011462393841235539,-0.10219032770949962,-0.15565032579638763,0.014042716294433958,-0.12519459721382714,-0.19068908262702677
1.0,-0.018796756767644588,0.16757814820942374,0.2552452267234231,0.012775256103813408,-0.11389484831039064,-0.17347796649050648,0.012143774030453067,-0.10826501557970757,-0.1649029347986517
1.1,-0.01746217150679527,0.15567996122933309,0.23712260473612434,0.013878404605438772,-0.12372971426027565,-0.1884578586542254,0.00986251050985069,-0.08792693699062333,-0.1339251639134995
1.2000000000000002,-0.016029209394722292,0.14290471812948077,0.21766410220276552,0.014737828050789558,-0.13139170570273315,-0.20012815555020824,0.007283342339428585,-0.06493295822807406,-0.09890208133840268
1.3,-0.01452359176595755,0.1294817315335077,0.19721899468962528,0.015327956805223886,-0.13665286245949157,-0.20814164157780218,0.004490686125988554,-0.04003567607355986,-0.06097999844019431
1.4000000000000001,-0.012973174835463104,0.11565934709897445,0.17616554776621338,0.015631662894780064,-0.1393604840304296,-0.2122657322730378,0.0015689584763324002,-0.013987687308580809,-0.021305226585707562
1.5,-0.011407105532563173,0.10169741754954614,0.1548995538916022,0.015640260006176562,-0.13943712959357565,-0.21238247430862892,-0.00139742400273812,0.012458411285363435,0.018975922858225136
1.6,-0.00985497733487614,0.08785977670717773,0.13382286930075887,0.015353503486812008,-0.13688061800510798,-0.2084885454939722,-0.004324044704421244,0.03855002292677315,0.058717138524771194
1.7000000000000002,-0.008345986102246485,0.07440671352429862,0.11333195089087625,0.01477959034476529,-0.13176402779935556,-0.20069525477514874,-0.007126487021915116,0.06353455083414777,0.09677210904709678
1.8,-0.006908085910676837,0.061587446115998146,0.09380639310770561,0.01393515924879535,-0.1242356971887962,-0.18922854223492122,-0.009720334348417962,0.08665939822598748,0.13199452305836917
1.9000000000000001,-0.005567144886259846,0.04963259579220983,0.07559746483188673,0.01284529052834143,-0.11451922406405896,-0.17442897909273736,-0.012021170077128029,0.10717196832079265,0.16323806919175593
2.0,-0.0043461010391103345,0.038746661089897494,0.0590166462652818,0.011543506173522896,-0.10291346599392219,-0.15675176770472737,-0.01394457760124354,0.12431966433706344,0.18935643608042432
2.1,-0.003264118097297101,0.029100491805239187,0.04432416581730492,0.010071769835139301,-0.08979254022531438,-0.1367667415637047,-0.015406140313962686,0.13734988949329968,0.20920331235754105
2.2,-0.0023357413407749696,0.020823763025812375,0.0317175369912544,0.00848048682467031,-0.0756058236833135,-0.11515836529916545,-0.016321441608483665,0.14551004700800135,0.2216323866562732
2.3000000000000003,-0.0015700534353168295,0.01399744916277959,0.02132009527064549,0.006828504114275898,-0.06087795297114859,-0.09272573467729064,-0.01660606487800473,0.1480475400996688,0.22549734760978823
2.4000000000000004,-0.000969830266445617,0.008646297983073481,0.013169535005541744,0.005183110336796088,-0.046208824370197556,-0.07038257660094281,-0.016175593515724104,0.14420977198680224,0.2196518838512535
2.5,-0.0005306967733661044,0.004731304641580059,0.007206446298884284,0.003620035785751129,-0.032273593839988714,-0.04915724910966849,-0.014945610914839931,0.13324414588790107,0.20294968401383512
2.6,-0.0002402827828971582,0.002142185713326028,0.003262851892827101,0.0022234524153415735,-0.019822677018201475,-0.030192741379699146,-0.01283170046855052,0.11439806502146624,0.1742444367307015
2.7,-7.737884340356174e-05,0.0006898532256626733,0.0010507440550667768,0.0010859738404479782,-0.009681749220663715,-0.014746673723947175,-0.009749445570053953,0.08691893260599663,0.13238983063501797
2.8000000000000003,-1.1092058728023185e-05,9.888869045066029e-05,0.00015062146517408337,0.0003086553366311122,-0.002751745441353583,-0.004191297592008739,-0.0056144296125485585,0.05005415185999334,0.07623955435995318
2.9000000000000004,-1.922123030184686e-09,1.7136244395699052e-08,2.610092447730139e-08,9.93840131958127e-07,-8.860352399539085e-06,-1.3495570163739288e-05,-0.0003422359892326027,0.003051126001956906,0.004647296538675004
