t,px,py,pz,vx,vy,vz,ax,ay,az
0.0,0.15025724836089327,0.16337414919913162,0.3231233605282347,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.1,0.15012667542053448,0.1632321777250613,0.32284256763642394,-0.003825513522156471,-0.0041594666729884685,-0.008226643296810958,-0.07287777505952787,-0.07923973469339045,-0.1567213019134741
0.2,0.14928462490248123,0.1623166193179273,0.3210317651886485,-0.01388354809587289,-0.01509553038386928,-0.029856121855891763,-0.12499534263807507,-0.13590697274251654,-0.2687984480228562
0.30000000000000004,0.14720819652291367,0.160058926437315,0.31656647300992724,-0.028201559455114027,-0.030663451063616887,-0.06064654293007102,-0.15842223237689845,-0.17225190605539611,-0.34068189499290263
0.4,0.14356139677640917,0.15609377459017226,0.3087241479166725,-0.04501395629797037,-0.048943507834007575,-0.09680105943865303,-0.17522797391725503,-0.19052472654004732,-0.37682209948837037
0.5,0.1381744436395298,0.15023656041172923,0.29713967915004225,-0.06276210028665803,-0.06824099900761935,-0.13496786996741766,-0.17748209690040148,-0.19297562610448796,-0.3816695181740155
0.6000000000000001,0.1310230712744097,0.14246089974641812,0.28176088380929265,-0.08009430604751887,-0.08708624208783207,-0.17224021876862056,-0.1672541309675947,-0.18185479665673596,-0.3596746077145945
0.7000000000000001,0.12220783473234258,0.13287612572879318,0.26280400228513073,-0.09586584117102044,-0.10423457376882739,-0.20615639576099296,-0.14661360576009175,-0.15941243010480946,-0.3152878247748644
0.8,0.11193341465736906,0.12170478686445023,0.24070919369306648,-0.10913892621175593,-0.11866634993558875,-0.23469973652974174,-0.11763005091914938,-0.12789871835672628,-0.25295962601958133
0.9,0.10048792198986423,0.10926014511094684,0.21609603130676544,-0.11918273468844424,-0.1295869456639014,-0.25629862232654943,-0.08237299608602461,-0.08956385332050455,-0.1771404681135022
1.0,0.0882222026701249,0.0959236739587218,0.18971899799140102,-0.12547339308392993,-0.13642675522035225,-0.26982648006957405,-0.042911970901973746,-0.046658026904161626,-0.09228080772138232
1.1,0.07552914234195718,0.08212255651201521,0.16242298163700714,-0.1276939808451834,-0.13884119206233028,-0.2746017823434498,-0.0013165050082543338,-0.001431431015716152,-0.00283110150797961
1.2000000000000002,0.062822971056264,0.06830718356978825,0.13509877059183067,-0.12573453038330035,-0.13671068883802592,-0.2703880473992856,0.04034387195387731,0.04386574243681451,0.08675819386195058
1.3,0.05051856797463215,0.05492865170664277,0.1086385490956834,-0.11969202707350277,-0.13014069738643186,-0.25739383915466735,0.07999963034316343,0.08698330154541145,0.17203662172364984
1.4000000000000001,0.03901076607292027,0.04241626135374152,0.08389139271329529,-0.1098704092551378,-0.11946168873734207,-0.23627276719365534,0.11558124051834814,0.12567105440205778,0.24855372541236379
1.5,0.02865365684484568,0.031155014879727466,0.061618763767665896,-0.09678056823167852,-0.10522915311135267,-0.2081234867667862,0.1450191728381738,0.15767880909873475,0.31185904826333427
1.6,0.019739895005572328,0.021463114671644162,0.04245000677341787,-0.0811403482707235,-0.0882235999198613,-0.17448969879107165,0.16624389766138412,0.18075637372742498,0.35750213361180594
1.7000000000000002,0.012480003195297962,0.013569461215855089,0.026837843870148537,-0.06387454660399747,-0.0694505577650679,-0.13736014985000028,0.17718588534672206,0.1926535563801104,0.381032524793022
1.8,0.006981676682841581,0.007591151178963862,0.015013870255782824,-0.046114913427350246,-0.05014057443997352,-0.09916863219353475,0.17577560625293048,0.1911201651487727,0.37799976514222533
1.9000000000000001,0.003229088069230862,0.0035109754887336364,0.006944049619925452,-0.029200151900757504,-0.031749216928381285,-0.06279398373811398,0.15994353073875323,0.17390600812539478,0.343953397994661
2.0,0.0010621919912894018,0.0011549174150070618,0.00228420957721287,-0.014675918148320841,-0.015957071404896307,-0.03156008806665296,0.1276201291629327,0.13876089340195782,0.2744429666855709
2.1,0.0001560298252251402,0.00016965065062699014,0.00033553710066813736,-0.004294821258267523,-0.00466974323492549,-0.009235874428542299,0.07673587188421233,0.0834346290704443,0.16501801455019913
2.2,3.4390215647439604e-08,3.7392353990917115e-08,7.395504819651677e-08,-1.6423282950226405e-05,-1.78569746772241e-05,-3.531773964765602e-05,0.005221229261334262,0.005677023222835121,0.011228084923787098
